Characteristics,Predictors,N total,N control,N expose,Beta,Lower 95%CI,Upper 95%CI,Beta (95%CI),P value,P FDR,Age group,P interaction,Atlas,Description,Abbreviations,p_star
L_bankssts,Intracellular Bacterial Infections,34331,34001,330,-0.0234162929839868,-0.128709231890345,0.0818766459223717,"-0.02 (-0.13, 0.08)",0.662915349865519,0.911929724408247,61-70,0.917,Cortical,Volume of bankssts (left hemisphere),Intracellular,
L_caudalanteriorcingulate,Intracellular Bacterial Infections,34331,34001,330,0.00350301926643891,-0.104639097220086,0.111645135752964,"0.00 (-0.10, 0.11)",0.949376023099928,0.974711305297117,61-70,0.568,Cortical,Volume of caudalanteriorcingulate (left hemisphere),Intracellular,
L_caudalmiddlefrontal,Intracellular Bacterial Infections,34331,34001,330,0.0581604395851335,-0.0464561713614522,0.162777050531719,"0.06 (-0.05, 0.16)",0.275871218867815,0.837584905478186,61-70,0.312,Cortical,Volume of caudalmiddlefrontal (left hemisphere),Intracellular,
L_cuneus,Intracellular Bacterial Infections,34331,34001,330,-0.0106082329659338,-0.113194045540339,0.0919775796084716,"-0.01 (-0.11, 0.09)",0.839383344461072,0.957124899566471,61-70,0.176,Cortical,Volume of cuneus (left hemisphere),Intracellular,
L_entorhinal,Intracellular Bacterial Infections,34331,34001,330,0.0132649092123342,-0.089829047391602,0.11635886581627,"0.01 (-0.09, 0.12)",0.800892744786009,0.934374868917011,61-70,0.778,Cortical,Volume of entorhinal (left hemisphere),Intracellular,
L_frontalpole,Intracellular Bacterial Infections,34331,34001,330,0.0145323029346982,-0.0887674398320421,0.117832045701438,"0.01 (-0.09, 0.12)",0.782749995764786,0.933869284961938,61-70,0.5,Cortical,Volume of frontalpole (left hemisphere),Intracellular,
L_fusiform,Intracellular Bacterial Infections,34331,34001,330,-0.0361488730760709,-0.135820046600085,0.0635223004479434,"-0.04 (-0.14, 0.06)",0.477171236914477,0.87472060494052,61-70,0.012,Cortical,Volume of fusiform (left hemisphere),Intracellular,
L_inferiorparietal,Intracellular Bacterial Infections,34331,34001,330,-0.010795737144299,-0.114470501946294,0.0928790276576962,"-0.01 (-0.11, 0.09)",0.83827669356374,0.957124899566471,61-70,0.197,Cortical,Volume of inferiorparietal (left hemisphere),Intracellular,
L_inferiortemporal,Intracellular Bacterial Infections,34331,34001,330,0.0192954731802912,-0.0785924410072374,0.11718338736782,"0.02 (-0.08, 0.12)",0.699234038541664,0.917744675585934,61-70,0.065,Cortical,Volume of inferiortemporal (left hemisphere),Intracellular,
L_insula,Intracellular Bacterial Infections,33568,33244,324,-0.013493399460416,-0.112755611463265,0.0857688125424333,"-0.01 (-0.11, 0.09)",0.789901167180706,0.933869284961938,61-70,0.104,Cortical,Volume of grey matter in Insular Cortex (left),Intracellular,
L_isthmuscingulate,Intracellular Bacterial Infections,34331,34001,330,0.0690723737744994,-0.0297807657702825,0.167925513319281,"0.07 (-0.03, 0.17)",0.170836937740811,0.756781365403691,61-70,0.73,Cortical,Volume of isthmuscingulate (left hemisphere),Intracellular,
L_lateraloccipital,Intracellular Bacterial Infections,34331,34001,330,-0.0259153759675881,-0.123155239837751,0.0713244879025746,"-0.03 (-0.12, 0.07)",0.601417488932729,0.881146553552603,61-70,0.073,Cortical,Volume of lateraloccipital (left hemisphere),Intracellular,
L_lateralorbitofrontal,Intracellular Bacterial Infections,34331,34001,330,0.0176489774799667,-0.0796381453642292,0.114936100324163,"0.02 (-0.08, 0.11)",0.722163273492937,0.92378246152396,61-70,0.216,Cortical,Volume of lateralorbitofrontal (left hemisphere),Intracellular,
L_lingual,Intracellular Bacterial Infections,34331,34001,330,-0.0220705799394981,-0.126366982293682,0.0822258224146859,"-0.02 (-0.13, 0.08)",0.67831253248054,0.911929724408247,61-70,0.295,Cortical,Volume of lingual (left hemisphere),Intracellular,
L_medialorbitofrontal,Intracellular Bacterial Infections,34331,34001,330,-0.038696238872779,-0.137698620991863,0.0603061432463046,"-0.04 (-0.14, 0.06)",0.443620960976157,0.873900989255212,61-70,0.373,Cortical,Volume of medialorbitofrontal (left hemisphere),Intracellular,
L_middletemporal,Intracellular Bacterial Infections,34331,34001,330,-0.0649397611388242,-0.162804111660528,0.0329245893828795,"-0.06 (-0.16, 0.03)",0.193398162717079,0.776688540538904,61-70,0.012,Cortical,Volume of middletemporal (left hemisphere),Intracellular,
L_paracentral,Intracellular Bacterial Infections,34331,34001,330,0.0421686636203127,-0.0626880501687264,0.147025377409352,"0.04 (-0.06, 0.15)",0.430563335002361,0.873900989255212,61-70,0.135,Cortical,Volume of paracentral (left hemisphere),Intracellular,
L_parahippocampal,Intracellular Bacterial Infections,34331,34001,330,-0.0364129455143786,-0.143551759299106,0.0707258682703487,"-0.04 (-0.14, 0.07)",0.505319357247883,0.87472060494052,61-70,0.684,Cortical,Volume of parahippocampal (left hemisphere),Intracellular,
L_parsopercularis,Intracellular Bacterial Infections,34331,34001,330,0.0293755433424078,-0.075783213147108,0.134534299831924,"0.03 (-0.08, 0.13)",0.58402172730227,0.877955840579976,61-70,0.096,Cortical,Volume of parsopercularis (left hemisphere),Intracellular,
L_parsorbitalis,Intracellular Bacterial Infections,34331,34001,330,0.035713681183445,-0.0648110435670085,0.136238405933898,"0.04 (-0.06, 0.14)",0.48621683808204,0.87472060494052,61-70,0.471,Cortical,Volume of parsorbitalis (left hemisphere),Intracellular,
L_parstriangularis,Intracellular Bacterial Infections,34331,34001,330,0.0552041366526495,-0.0477196875314621,0.158127960836761,"0.06 (-0.05, 0.16)",0.293136616954622,0.85895845898331,61-70,0.43,Cortical,Volume of parstriangularis (left hemisphere),Intracellular,
L_pericalcarine,Intracellular Bacterial Infections,34331,34001,330,-0.0658990032290139,-0.171077360531157,0.0392793540731296,"-0.07 (-0.17, 0.04)",0.219436809949733,0.776688540538904,61-70,0.599,Cortical,Volume of pericalcarine (left hemisphere),Intracellular,
L_postcentral,Intracellular Bacterial Infections,34331,34001,330,-0.0507030559002691,-0.152588910723562,0.0511827989230241,"-0.05 (-0.15, 0.05)",0.329367756089111,0.868327171662744,61-70,0.032,Cortical,Volume of postcentral (left hemisphere),Intracellular,
L_posteriorcingulate,Intracellular Bacterial Infections,34331,34001,330,0.00883240213144949,-0.092874356107521,0.11053916037042,"0.01 (-0.09, 0.11)",0.864843722299899,0.964339017785728,61-70,0.704,Cortical,Volume of posteriorcingulate (left hemisphere),Intracellular,
L_precentral,Intracellular Bacterial Infections,34331,34001,330,0.00345788417547456,-0.0964808986702024,0.103396667021152,"0.00 (-0.10, 0.10)",0.945931553963317,0.974711305297117,61-70,0.323,Cortical,Volume of precentral (left hemisphere),Intracellular,
L_precuneus,Intracellular Bacterial Infections,34331,34001,330,-0.0321772753525785,-0.131965576909212,0.0676110262040548,"-0.03 (-0.13, 0.07)",0.527375902972294,0.87472060494052,61-70,0.602,Cortical,Volume of precuneus (left hemisphere),Intracellular,
L_rostralanteriorcingulate,Intracellular Bacterial Infections,34331,34001,330,-0.0308886890535766,-0.133614905335015,0.0718375272278615,"-0.03 (-0.13, 0.07)",0.555622829021887,0.875105955709472,61-70,0.122,Cortical,Volume of rostralanteriorcingulate (left hemisphere),Intracellular,
L_rostralmiddlefrontal,Intracellular Bacterial Infections,34331,34001,330,-0.0163324841410661,-0.113211611737209,0.0805466434550763,"-0.02 (-0.11, 0.08)",0.741073664387834,0.926298962026303,61-70,0.789,Cortical,Volume of rostralmiddlefrontal (left hemisphere),Intracellular,
L_superiorfrontal,Intracellular Bacterial Infections,34331,34001,330,-0.013365016118298,-0.110161107669216,0.0834310754326197,"-0.01 (-0.11, 0.08)",0.786677660491495,0.933869284961938,61-70,0.266,Cortical,Volume of superiorfrontal (left hemisphere),Intracellular,
L_superiorparietal,Intracellular Bacterial Infections,34331,34001,330,-0.064382356119074,-0.167983932942884,0.0392192207047362,"-0.06 (-0.17, 0.04)",0.223214631976844,0.776688540538904,61-70,0.173,Cortical,Volume of superiorparietal (left hemisphere),Intracellular,
L_superiortemporal,Intracellular Bacterial Infections,34331,34001,330,-0.0593859385230676,-0.157884828524501,0.0391129514783662,"-0.06 (-0.16, 0.04)",0.237323807379477,0.786915782363528,61-70,0.492,Cortical,Volume of superiortemporal (left hemisphere),Intracellular,
L_supramarginal,Intracellular Bacterial Infections,34331,34001,330,-0.0566355439378757,-0.155280125222827,0.0420090373470754,"-0.06 (-0.16, 0.04)",0.260457799338176,0.820442067915256,61-70,0.404,Cortical,Volume of supramarginal (left hemisphere),Intracellular,
L_temporalpole,Intracellular Bacterial Infections,33568,33244,324,-0.0371110202622477,-0.135803856541129,0.0615818160166335,"-0.04 (-0.14, 0.06)",0.461113534474945,0.873900989255212,61-70,0.046,Cortical,Volume of grey matter in Temporal Pole (left),Intracellular,
L_transversetemporal,Intracellular Bacterial Infections,34331,34001,330,0.0391859277807632,-0.0658620970096637,0.14423395257119,"0.04 (-0.07, 0.14)",0.464693383175391,0.873900989255212,61-70,0.517,Cortical,Volume of transversetemporal (left hemisphere),Intracellular,
Laccumb,Intracellular Bacterial Infections,33562,33238,324,-0.0800919776228647,-0.187582249486596,0.0273982942408663,"-0.08 (-0.19, 0.03)",0.144178645412014,0.739108916303149,61-70,0.751,SubCortical,Volume of accumbens (left),Intracellular,
Lamyg,Intracellular Bacterial Infections,33562,33238,324,-0.0392289686603096,-0.14266475843238,0.0642068211117608,"-0.04 (-0.14, 0.06)",0.457268308400223,0.873900989255212,61-70,0.695,SubCortical,Volume of amygdala (left),Intracellular,
Lcaud,Intracellular Bacterial Infections,33562,33238,324,-0.0523160445256631,-0.154550021981457,0.0499179329301309,"-0.05 (-0.15, 0.05)",0.315865341425454,0.865897522325196,61-70,0.011,SubCortical,Volume of caudate (left),Intracellular,
Lhippo,Intracellular Bacterial Infections,33562,33238,324,-0.0344866184800717,-0.140455181511607,0.0714819445514633,"-0.03 (-0.14, 0.07)",0.523557735382871,0.87472060494052,61-70,0.051,SubCortical,Volume of hippocampus (left),Intracellular,
LLatVent,Intracellular Bacterial Infections,34331,34001,330,-0.0596095525035815,-0.15588360016467,0.0366644951575067,"-0.06 (-0.16, 0.04)",0.224914760741025,0.776688540538904,61-70,0.086,SubCortical,Volume of Lateral-Ventricle (left hemisphere),Intracellular,
Lpal,Intracellular Bacterial Infections,33562,33238,324,-0.0526384707116954,-0.153838274110735,0.0485613326873438,"-0.05 (-0.15, 0.05)",0.30797286485433,0.865897522325196,61-70,0.58,SubCortical,Volume of pallidum (left),Intracellular,
Lput,Intracellular Bacterial Infections,33562,33238,324,-0.112778674494755,-0.208488293408376,-0.0170690555811339,"-0.11 (-0.21, -0.02)",0.0209168264335815,0.439628006179185,61-70,0.121,SubCortical,Volume of putamen (left),Intracellular,*
Lthal,Intracellular Bacterial Infections,33562,33238,324,-0.0952785168983025,-0.193306493808884,0.00274946001227946,"-0.10 (-0.19, 0.00)",0.0567807854286121,0.518196046089968,61-70,0.063,SubCortical,Volume of thalamus (left),Intracellular,
R_bankssts,Intracellular Bacterial Infections,34331,34001,330,-0.050646739050937,-0.156305678572208,0.0550122004703342,"-0.05 (-0.16, 0.06)",0.3474675313394,0.873900989255212,61-70,0.319,Cortical,Volume of bankssts (right hemisphere),Intracellular,
R_caudalanteriorcingulate,Intracellular Bacterial Infections,34331,34001,330,0.0257679880852415,-0.0817870582405376,0.133323034411021,"0.03 (-0.08, 0.13)",0.638655366075762,0.894373943840304,61-70,0.53,Cortical,Volume of caudalanteriorcingulate (right hemisphere),Intracellular,
R_caudalmiddlefrontal,Intracellular Bacterial Infections,34331,34001,330,-0.0439493209679363,-0.149423824688932,0.0615251827530591,"-0.04 (-0.15, 0.06)",0.41409961242105,0.873900989255212,61-70,0.245,Cortical,Volume of caudalmiddlefrontal (right hemisphere),Intracellular,
R_cuneus,Intracellular Bacterial Infections,34331,34001,330,-0.019252881662489,-0.1210109794139,0.0825052160889219,"-0.02 (-0.12, 0.08)",0.710756705940808,0.918516358446582,61-70,0.582,Cortical,Volume of cuneus (right hemisphere),Intracellular,
R_entorhinal,Intracellular Bacterial Infections,34331,34001,330,0.0756928668316182,-0.0279881962040782,0.179373929867315,"0.08 (-0.03, 0.18)",0.152458879800355,0.739108916303149,61-70,0.861,Cortical,Volume of entorhinal (right hemisphere),Intracellular,
R_frontalpole,Intracellular Bacterial Infections,34331,34001,330,0.0313016467022075,-0.0707603995238219,0.133363692928237,"0.03 (-0.07, 0.13)",0.547759289130633,0.875105955709472,61-70,0.319,Cortical,Volume of frontalpole (right hemisphere),Intracellular,
R_fusiform,Intracellular Bacterial Infections,34331,34001,330,-0.0468981420893282,-0.144157128319518,0.0503608441408612,"-0.05 (-0.14, 0.05)",0.344601652263661,0.873900989255212,61-70,0.164,Cortical,Volume of fusiform (right hemisphere),Intracellular,
R_inferiorparietal,Intracellular Bacterial Infections,34331,34001,330,0.041516006619025,-0.0574959107866579,0.140527924024708,"0.04 (-0.06, 0.14)",0.411169110859416,0.873900989255212,61-70,0.389,Cortical,Volume of inferiorparietal (right hemisphere),Intracellular,
R_inferiortemporal,Intracellular Bacterial Infections,34331,34001,330,-0.0187771124048947,-0.115756686987404,0.0782024621776144,"-0.02 (-0.12, 0.08)",0.704318847549852,0.918387717191304,61-70,0.18,Cortical,Volume of inferiortemporal (right hemisphere),Intracellular,
R_insula,Intracellular Bacterial Infections,33568,33244,324,-0.0231968580912494,-0.122040481579735,0.0756467653972364,"-0.02 (-0.12, 0.08)",0.645529513689714,0.898748273203359,61-70,0.048,Cortical,Volume of grey matter in Insular Cortex (right),Intracellular,
R_isthmuscingulate,Intracellular Bacterial Infections,34331,34001,330,0.0262042121820738,-0.0756132674084375,0.128021691772585,"0.03 (-0.08, 0.13)",0.613953284482877,0.884092729655343,61-70,0.681,Cortical,Volume of isthmuscingulate (right hemisphere),Intracellular,
R_lateraloccipital,Intracellular Bacterial Infections,34331,34001,330,-0.0339015573300354,-0.129957331679576,0.0621542170195049,"-0.03 (-0.13, 0.06)",0.489088602516317,0.87472060494052,61-70,0.608,Cortical,Volume of lateraloccipital (right hemisphere),Intracellular,
R_lateralorbitofrontal,Intracellular Bacterial Infections,34331,34001,330,-0.0215972476273191,-0.119696824278283,0.0765023290236449,"-0.02 (-0.12, 0.08)",0.666097534275044,0.911929724408247,61-70,0.454,Cortical,Volume of lateralorbitofrontal (right hemisphere),Intracellular,
R_lingual,Intracellular Bacterial Infections,34331,34001,330,-0.00382150095038127,-0.108919599097231,0.101276597196468,"-0.00 (-0.11, 0.10)",0.943183839223842,0.974711305297117,61-70,0.624,Cortical,Volume of lingual (right hemisphere),Intracellular,
R_medialorbitofrontal,Intracellular Bacterial Infections,34331,34001,330,-0.0214292408903798,-0.119326882670912,0.0764684008901526,"-0.02 (-0.12, 0.08)",0.667896676940139,0.911929724408247,61-70,0.304,Cortical,Volume of medialorbitofrontal (right hemisphere),Intracellular,
R_middletemporal,Intracellular Bacterial Infections,34331,34001,330,-0.0306007376224814,-0.127625349887278,0.0664238746423154,"-0.03 (-0.13, 0.07)",0.53646225869842,0.875105955709472,61-70,0.074,Cortical,Volume of middletemporal (right hemisphere),Intracellular,
R_paracentral,Intracellular Bacterial Infections,34331,34001,330,0.0113020880872393,-0.0927246839669695,0.115328860141448,"0.01 (-0.09, 0.12)",0.831367482909993,0.956642035129307,61-70,0.664,Cortical,Volume of paracentral (right hemisphere),Intracellular,
R_parahippocampal,Intracellular Bacterial Infections,34331,34001,330,-0.0404499022816051,-0.148370948416743,0.0674711438535325,"-0.04 (-0.15, 0.07)",0.462563615640845,0.873900989255212,61-70,0.228,Cortical,Volume of parahippocampal (right hemisphere),Intracellular,
R_parsopercularis,Intracellular Bacterial Infections,34331,34001,330,-0.0162124357310648,-0.120665646106657,0.0882407746445276,"-0.02 (-0.12, 0.09)",0.760961000130422,0.933869284961938,61-70,0.917,Cortical,Volume of parsopercularis (right hemisphere),Intracellular,
R_parsorbitalis,Intracellular Bacterial Infections,34331,34001,330,0.0209310602278853,-0.080255573528053,0.122117693983824,"0.02 (-0.08, 0.12)",0.685153281607622,0.911929724408247,61-70,0.687,Cortical,Volume of parsorbitalis (right hemisphere),Intracellular,
R_parstriangularis,Intracellular Bacterial Infections,34331,34001,330,0.117813898011335,0.0152057908429085,0.220422005179762,"0.12 (0.02, 0.22)",0.0244237781210658,0.439628006179185,61-70,0.098,Cortical,Volume of parstriangularis (right hemisphere),Intracellular,*
R_pericalcarine,Intracellular Bacterial Infections,34331,34001,330,-0.0176635575549826,-0.122846124068262,0.0875190089582967,"-0.02 (-0.12, 0.09)",0.742042050512411,0.926298962026303,61-70,0.716,Cortical,Volume of pericalcarine (right hemisphere),Intracellular,
R_postcentral,Intracellular Bacterial Infections,34331,34001,330,-0.0353664603173848,-0.138313402686739,0.0675804820519691,"-0.04 (-0.14, 0.07)",0.500728505223448,0.87472060494052,61-70,0.429,Cortical,Volume of postcentral (right hemisphere),Intracellular,
R_posteriorcingulate,Intracellular Bacterial Infections,34331,34001,330,-0.0742832072803023,-0.176390385133197,0.0278239705725919,"-0.07 (-0.18, 0.03)",0.153898045475182,0.739108916303149,61-70,0.236,Cortical,Volume of posteriorcingulate (right hemisphere),Intracellular,
R_precentral,Intracellular Bacterial Infections,34331,34001,330,-0.00261689774735041,-0.102976890856974,0.0977430953622736,"-0.00 (-0.10, 0.10)",0.959239697276528,0.974711305297117,61-70,0.75,Cortical,Volume of precentral (right hemisphere),Intracellular,
R_precuneus,Intracellular Bacterial Infections,34331,34001,330,-0.0168563698516254,-0.115179649963936,0.0814669102606851,"-0.02 (-0.12, 0.08)",0.736854352069505,0.926298962026303,61-70,0.612,Cortical,Volume of precuneus (right hemisphere),Intracellular,
R_rostralanteriorcingulate,Intracellular Bacterial Infections,34331,34001,330,0.0440605346605847,-0.0599331400439907,0.14805420936516,"0.04 (-0.06, 0.15)",0.406298008627775,0.873900989255212,61-70,0.71,Cortical,Volume of rostralanteriorcingulate (right hemisphere),Intracellular,
R_rostralmiddlefrontal,Intracellular Bacterial Infections,34331,34001,330,0.00253102032505535,-0.0944607984073714,0.0995228390574821,"0.00 (-0.09, 0.10)",0.959208327829384,0.974711305297117,61-70,0.642,Cortical,Volume of rostralmiddlefrontal (right hemisphere),Intracellular,
R_superiorfrontal,Intracellular Bacterial Infections,34331,34001,330,0.0240741882129448,-0.073203634510736,0.121352010936626,"0.02 (-0.07, 0.12)",0.62763231955883,0.888558115330478,61-70,0.172,Cortical,Volume of superiorfrontal (right hemisphere),Intracellular,
R_superiorparietal,Intracellular Bacterial Infections,34331,34001,330,-0.0360088994736014,-0.139147192779637,0.067129393832434,"-0.04 (-0.14, 0.07)",0.49378362528218,0.87472060494052,61-70,0.48,Cortical,Volume of superiorparietal (right hemisphere),Intracellular,
R_superiortemporal,Intracellular Bacterial Infections,34331,34001,330,-0.0077339613840655,-0.107808202134895,0.0923402793667639,"-0.01 (-0.11, 0.09)",0.879601330671864,0.970990699998871,61-70,0.277,Cortical,Volume of superiortemporal (right hemisphere),Intracellular,
R_supramarginal,Intracellular Bacterial Infections,34331,34001,330,-0.0917886842075007,-0.192796227168737,0.00921885875373535,"-0.09 (-0.19, 0.01)",0.0748979630236148,0.564974848392964,61-70,0.157,Cortical,Volume of supramarginal (right hemisphere),Intracellular,
R_temporalpole,Intracellular Bacterial Infections,33568,33244,324,0.0570877595567567,-0.0432256722689477,0.157401191382461,"0.06 (-0.04, 0.16)",0.264668304452233,0.823412502740281,61-70,0.004,Cortical,Volume of grey matter in Temporal Pole (right),Intracellular,
R_transversetemporal,Intracellular Bacterial Infections,34331,34001,330,0.00151686849573206,-0.103685606789499,0.106719343780963,"0.00 (-0.10, 0.11)",0.97745426112555,0.982148932270749,61-70,0.901,Cortical,Volume of transversetemporal (right hemisphere),Intracellular,
Raccumb,Intracellular Bacterial Infections,33562,33238,324,-0.0721605277703518,-0.181234056782849,0.0369130012421448,"-0.07 (-0.18, 0.04)",0.194738634481868,0.776688540538904,61-70,0.364,SubCortical,Volume of accumbens (right),Intracellular,
Ramyg,Intracellular Bacterial Infections,33562,33238,324,-0.109426605763923,-0.215281887243044,-0.00357132428480231,"-0.11 (-0.22, -0.00)",0.0427560875789155,0.518196046089968,61-70,0.226,SubCortical,Volume of amygdala (right),Intracellular,*
Rcaud,Intracellular Bacterial Infections,33562,33238,324,-0.0415969485383014,-0.143763256480416,0.0605693594038134,"-0.04 (-0.14, 0.06)",0.424860523971791,0.873900989255212,61-70,0.022,SubCortical,Volume of caudate (right),Intracellular,
Rhippo,Intracellular Bacterial Infections,33562,33238,324,-0.075796265144541,-0.180817310082806,0.029224779793724,"-0.08 (-0.18, 0.03)",0.157193581519517,0.739108916303149,61-70,0.017,SubCortical,Volume of hippocampus (right),Intracellular,
RLatVent,Intracellular Bacterial Infections,34331,34001,330,-0.0513061101888535,-0.147958876862321,0.0453466564846143,"-0.05 (-0.15, 0.05)",0.298141555467423,0.86358243652633,61-70,0.082,SubCortical,Volume of Lateral-Ventricle (right hemisphere),Intracellular,
Rpal,Intracellular Bacterial Infections,33562,33238,324,-0.0799941751243412,-0.182098186485831,0.0221098362371481,"-0.08 (-0.18, 0.02)",0.124644888418578,0.739108916303149,61-70,0.561,SubCortical,Volume of pallidum (right),Intracellular,
Rput,Intracellular Bacterial Infections,33562,33238,324,-0.0956095326444967,-0.190355436266165,-0.00086362902282798,"-0.10 (-0.19, -0.00)",0.0479480644867576,0.518196046089968,61-70,0.28,SubCortical,Volume of putamen (right),Intracellular,*
Rthal,Intracellular Bacterial Infections,33562,33238,324,-0.112092562371804,-0.20956850228922,-0.0146166224543878,"-0.11 (-0.21, -0.01)",0.0242061159611259,0.439628006179185,61-70,0.022,SubCortical,Volume of thalamus (right),Intracellular,*
